子图,系列,x,y
子图1：(a) 水平分量,Abaqus,-1.24,1.876886476
子图1：(a) 水平分量,Abaqus,-1.23,1.881225427
子图1：(a) 水平分量,Abaqus,-1.22,1.885564377
子图1：(a) 水平分量,Abaqus,-1.21,1.889903328
子图1：(a) 水平分量,Abaqus,-1.2,1.894242279
子图1：(a) 水平分量,Abaqus,-1.19,1.899087347
子图1：(a) 水平分量,Abaqus,-1.18,1.903985358
子图1：(a) 水平分量,Abaqus,-1.17,1.908883369
子图1：(a) 水平分量,Abaqus,-1.16,1.91378138
子图1：(a) 水平分量,Abaqus,-1.15,1.918645658
子图1：(a) 水平分量,Abaqus,-1.14,1.923555885
子图1：(a) 水平分量,Abaqus,-1.13,1.928907817
子图1：(a) 水平分量,Abaqus,-1.12,1.934259748
子图1：(a) 水平分量,Abaqus,-1.11,1.939752761
子图1：(a) 水平分量,Abaqus,-1.1,1.945245773
子图1：(a) 水平分量,Abaqus,-1.09,1.950738786
子图1：(a) 水平分量,Abaqus,-1.08,1.956389714
子图1：(a) 水平分量,Abaqus,-1.07,1.962413537
子图1：(a) 水平分量,Abaqus,-1.06,1.96843736
子图1：(a) 水平分量,Abaqus,-1.05,1.974461183
子图1：(a) 水平分量,Abaqus,-1.04,1.980485005
子图1：(a) 水平分量,Abaqus,-1.03,1.986688233
子图1：(a) 水平分量,Abaqus,-1.02,1.993193166
子图1：(a) 水平分量,Abaqus,-1.01,1.999888218
子图1：(a) 水平分量,Abaqus,-1,2.00658327
子图1：(a) 水平分量,Abaqus,-0.99,2.013391421
子图1：(a) 水平分量,Abaqus,-0.98,2.020199572
子图1：(a) 水平分量,Abaqus,-0.97,2.027007723
子图1：(a) 水平分量,Abaqus,-0.96,2.034234752
子图1：(a) 水平分量,Abaqus,-0.95,2.041724921
子图1：(a) 水平分量,Abaqus,-0.94,2.04921509
子图1：(a) 水平分量,Abaqus,-0.93,2.056705259
子图1：(a) 水平分量,Abaqus,-0.92,2.064195427
