子图,系列,x,y
子图4：成层 P061：相位,5 Hz,2.15,266.7200451
子图4：成层 P061：相位,5 Hz,2.2,267.9046805
子图4：成层 P061：相位,5 Hz,2.25,269.315386
子图4：成层 P061：相位,5 Hz,2.3,270.4136293
子图4：成层 P061：相位,5 Hz,2.35,271.307823
子图4：成层 P061：相位,5 Hz,2.4,272.4522207
子图4：成层 P061：相位,5 Hz,2.45,272.5486889
子图4：成层 P061：相位,5 Hz,2.5,272.7153661
子图4：成层 P061：相位,5 Hz,2.55,272.3497363
子图4：成层 P061：相位,5 Hz,2.6,270.1358205
子图4：成层 P061：相位,5 Hz,2.65,268.0482734
子图4：成层 P061：相位,5 Hz,2.7,263.0301062
子图4：成层 P061：相位,5 Hz,2.75,255.4878383
子图4：成层 P061：相位,5 Hz,2.8,246.9592592
子图4：成层 P061：相位,5 Hz,2.85,234.6934251
子图4：成层 P061：相位,5 Hz,2.9,224.4308438
子图4：成层 P061：相位,5 Hz,2.95,216.3819102
子图4：成层 P061：相位,5 Hz,3,210.7941847
子图4：成层 P061：相位,5 Hz,3.05,208.5285746
子图4：成层 P061：相位,5 Hz,3.1,207.9447658
子图4：成层 P061：相位,5 Hz,3.15,208.7817501
子图4：成层 P061：相位,5 Hz,3.2,210.7538897
子图4：成层 P061：相位,5 Hz,3.25,213.3439048
子图4：成层 P061：相位,5 Hz,3.3,216.5122901
子图4：成层 P061：相位,5 Hz,3.35,219.9562035
子图4：成层 P061：相位,5 Hz,3.4,223.3920221
子图4：成层 P061：相位,5 Hz,3.45,227.2084853
子图4：成层 P061：相位,5 Hz,3.5,230.8327316
子图4：成层 P061：相位,5 Hz,3.55,234.4075674
子图4：成层 P061：相位,5 Hz,3.6,238.0200138
子图4：成层 P061：相位,5 Hz,3.65,241.3582715
子图4：成层 P061：相位,5 Hz,3.7,244.6966366
子图4：成层 P061：相位,5 Hz,3.75,247.8806091
子图4：成层 P061：相位,5 Hz,3.8,250.8814782
子图4：成层 P061：相位,5 Hz,3.85,253.844054
子图4：成层 P061：相位,5 Hz,3.9,256.6274138
子图4：成层 P061：相位,5 Hz,3.95,259.3171174
子图4：成层 P061：相位,5 Hz,4,261.8617645
子图4：成层 P061：相位,7 Hz,-4,-10.24547879
子图4：成层 P061：相位,7 Hz,-3.95,-12.0442019
子图4：成层 P061：相位,7 Hz,-3.9,-12.67147099
子图4：成层 P061：相位,7 Hz,-3.85,-12.31137429
子图4：成层 P061：相位,7 Hz,-3.8,-10.85278519
子图4：成层 P061：相位,7 Hz,-3.75,-8.516262199
子图4：成层 P061：相位,7 Hz,-3.7,-5.533921283
子图4：成层 P061：相位,7 Hz,-3.65,-2.253504449
子图4：成层 P061：相位,7 Hz,-3.6,1.103595783
子图4：成层 P061：相位,7 Hz,-3.55,4.135118223
子图4：成层 P061：相位,7 Hz,-3.5,6.606166339
子图4：成层 P061：相位,7 Hz,-3.45,8.198296583
子图4：成层 P061：相位,7 Hz,-3.4,8.491433818
子图4：成层 P061：相位,7 Hz,-3.35,7.280065446
子图4：成层 P061：相位,7 Hz,-3.3,4.564111629
子图4：成层 P061：相位,7 Hz,-3.25,0.8952709762
子图4：成层 P061：相位,7 Hz,-3.2,-2.778394066
子图4：成层 P061：相位,7 Hz,-3.15,-5.869899048
子图4：成层 P061：相位,7 Hz,-3.1,-7.451016308
子图4：成层 P061：相位,7 Hz,-3.05,-7.764380286
子图4：成层 P061：相位,7 Hz,-3,-6.884953589
子图4：成层 P061：相位,7 Hz,-2.95,-5.158987686
子图4：成层 P061：相位,7 Hz,-2.9,-3.015137751
子图4：成层 P061：相位,7 Hz,-2.85,-0.84678483
子图4：成层 P061：相位,7 Hz,-2.8,0.7459494949
子图4：成层 P061：相位,7 Hz,-2.75,1.563756683
子图4：成层 P061：相位,7 Hz,-2.7,0.8912617228
子图4：成层 P061：相位,7 Hz,-2.65,-1.253256778
子图4：成层 P061：相位,7 Hz,-2.6,-4.87175391
子图4：成层 P061：相位,7 Hz,-2.55,-9.079907707
子图4：成层 P061：相位,7 Hz,-2.5,-12.7380947
子图4：成层 P061：相位,7 Hz,-2.45,-15.02103858
子图4：成层 P061：相位,7 Hz,-2.4,-15.09271989
子图4：成层 P061：相位,7 Hz,-2.35,-13.77059586
子图4：成层 P061：相位,7 Hz,-2.3,-10.72467382
子图4：成层 P061：相位,7 Hz,-2.25,-6.730375515
子图4：成层 P061：相位,7 Hz,-2.2,-2.192517388
子图4：成层 P061：相位,7 Hz,-2.15,3.035723908
子图4：成层 P061：相位,7 Hz,-2.1,8.190692371
子图4：成层 P061：相位,7 Hz,-2.05,13.2313317
子图4：成层 P061：相位,7 Hz,-2,17.54146114
子图4：成层 P061：相位,7 Hz,-1.95,20.64588071
子图4：成层 P061：相位,7 Hz,-1.9,21.50681202
子图4：成层 P061：相位,7 Hz,-1.85,19.09123382
子图4：成层 P061：相位,7 Hz,-1.8,12.61213343
子图4：成层 P061：相位,7 Hz,-1.75,1.614311403
子图4：成层 P061：相位,7 Hz,-1.7,-8.757353716
子图4：成层 P061：相位,7 Hz,-1.65,-15.51847023
子图4：成层 P061：相位,7 Hz,-1.6,-17.70473809
子图4：成层 P061：相位,7 Hz,-1.55,-16.70693935
子图4：成层 P061：相位,7 Hz,-1.5,-13.5496074
子图4：成层 P061：相位,7 Hz,-1.45,-9.322301624
子图4：成层 P061：相位,7 Hz,-1.4,-4.719169507
子图4：成层 P061：相位,7 Hz,-1.35,0.07863147756
子图4：成层 P061：相位,7 Hz,-1.3,4.161857149
子图4：成层 P061：相位,7 Hz,-1.25,7.175913622
子图4：成层 P061：相位,7 Hz,-1.2,7.942200406
子图4：成层 P061：相位,7 Hz,-1.15,5.305384161
子图4：成层 P061：相位,7 Hz,-1.1,-1.845159644
子图4：成层 P061：相位,7 Hz,-1.05,-12.17282177
子图4：成层 P061：相位,7 Hz,-1,-21.50463405
子图4：成层 P061：相位,7 Hz,-0.95,-26.9382363
子图4：成层 P061：相位,7 Hz,-0.9,-27.8965846
子图4：成层 P061：相位,7 Hz,-0.85,-25.94619105
子图4：成层 P061：相位,7 Hz,-0.8,-21.97324035
子图4：成层 P061：相位,7 Hz,-0.75,-16.64285969
子图4：成层 P061：相位,7 Hz,-0.7,-10.60959072
子图4：成层 P061：相位,7 Hz,-0.65,-4.287878351
子图4：成层 P061：相位,7 Hz,-0.6,2.103044795
子图4：成层 P061：相位,7 Hz,-0.55,8.079938022
子图4：成层 P061：相位,7 Hz,-0.5,13.34516147
子图4：成层 P061：相位,7 Hz,-0.45,17.45747864
子图4：成层 P061：相位,7 Hz,-0.4,18.72073235
子图4：成层 P061：相位,7 Hz,-0.35,16.0552416
子图4：成层 P061：相位,7 Hz,-0.3,5.923673463
子图4：成层 P061：相位,7 Hz,-0.25,-10.52075424
子图4：成层 P061：相位,7 Hz,-0.2,-25.55065478
子图4：成层 P061：相位,7 Hz,-0.15,-33.21057647
子图4：成层 P061：相位,7 Hz,-0.1,-35.28729766
子图4：成层 P061：相位,7 Hz,-0.05,-34.3839291
子图4：成层 P061：相位,7 Hz,0,-32.35118844
子图4：成层 P061：相位,7 Hz,0.05,-23.1841467
子图4：成层 P061：相位,7 Hz,0.1,-13.01966061
子图4：成层 P061：相位,7 Hz,0.15,2.371979984
子图4：成层 P061：相位,7 Hz,0.2,39.34154842
子图4：成层 P061：相位,7 Hz,0.25,108.3918874
子图4：成层 P061：相位,7 Hz,0.3,138.7972544
子图4：成层 P061：相位,7 Hz,0.35,152.0036011
子图4：成层 P061：相位,7 Hz,0.4,161.6710352
子图4：成层 P061：相位,7 Hz,0.45,171.0839322
子图4：成层 P061：相位,7 Hz,0.5,181.2214951
子图4：成层 P061：相位,7 Hz,0.55,193.4311357
子图4：成层 P061：相位,7 Hz,0.6,209.8927677
子图4：成层 P061：相位,7 Hz,0.65,230.3641627
子图4：成层 P061：相位,7 Hz,0.7,253.1658312
子图4：成层 P061：相位,7 Hz,0.75,278.1914816
子图4：成层 P061：相位,7 Hz,0.8,304.4106479
子图4：成层 P061：相位,7 Hz,0.85,331.6165285
子图4：成层 P061：相位,7 Hz,0.9,358.2961597
子图4：成层 P061：相位,7 Hz,0.95,382.0197128
子图4：成层 P061：相位,7 Hz,1,400.3762519
子图4：成层 P061：相位,7 Hz,1.05,405.9278703
子图4：成层 P061：相位,7 Hz,1.1,407.3077497
子图4：成层 P061：相位,7 Hz,1.15,408.0200596
子图4：成层 P061：相位,7 Hz,1.2,408.5036622
子图4：成层 P061：相位,7 Hz,1.25,407.7939436
子图4：成层 P061：相位,7 Hz,1.3,407.2143551
子图4：成层 P061：相位,7 Hz,1.35,406.2568362
子图4：成层 P061：相位,7 Hz,1.4,405.0881926
子图4：成层 P061：相位,7 Hz,1.45,403.7457551
子图4：成层 P061：相位,7 Hz,1.5,402.2240102
子图4：成层 P061：相位,7 Hz,1.55,400.6298971
子图4：成层 P061：相位,7 Hz,1.6,398.6338869
子图4：成层 P061：相位,7 Hz,1.65,396.8558631
子图4：成层 P061：相位,7 Hz,1.7,394.6494766
子图4：成层 P061：相位,7 Hz,1.75,392.2571797
子图4：成层 P061：相位,7 Hz,1.8,390.0046141
子图4：成层 P061：相位,7 Hz,1.85,387.1503712
子图4：成层 P061：相位,7 Hz,1.9,384.5462715
子图4：成层 P061：相位,7 Hz,1.95,381.7518455
子图4：成层 P061：相位,7 Hz,2,379.0279841
子图4：成层 P061：相位,7 Hz,2.05,376.6317435
子图4：成层 P061：相位,7 Hz,2.1,374.6851852
子图4：成层 P061：相位,7 Hz,2.15,373.6306991
子图4：成层 P061：相位,7 Hz,2.2,372.5163682
子图4：成层 P061：相位,7 Hz,2.25,373.7145352
子图4：成层 P061：相位,7 Hz,2.3,374.8670982
子图4：成层 P061：相位,7 Hz,2.35,376.605731
子图4：成层 P061：相位,7 Hz,2.4,380.0560501
子图4：成层 P061：相位,7 Hz,2.45,382.1323388
子图4：成层 P061：相位,7 Hz,2.5,385.4313448
子图4：成层 P061：相位,7 Hz,2.55,388.5876367
子图4：成层 P061：相位,7 Hz,2.6,390.9572944
子图4：成层 P061：相位,7 Hz,2.65,394.1503688
子图4：成层 P061：相位,7 Hz,2.7,396.5561273
子图4：成层 P061：相位,7 Hz,2.75,398.9734723
子图4：成层 P061：相位,7 Hz,2.8,401.2724082
子图4：成层 P061：相位,7 Hz,2.85,403.3581824
子图4：成层 P061：相位,7 Hz,2.9,405.31703
子图4：成层 P061：相位,7 Hz,2.95,406.9570977
子图4：成层 P061：相位,7 Hz,3,408.8754309
子图4：成层 P061：相位,7 Hz,3.05,409.8399239
子图4：成层 P061：相位,7 Hz,3.1,410.9915905
子图4：成层 P061：相位,7 Hz,3.15,411.9080029
子图4：成层 P061：相位,7 Hz,3.2,411.5823702
子图4：成层 P061：相位,7 Hz,3.25,411.9094323
子图4：成层 P061：相位,7 Hz,3.3,410.7436967
子图4：成层 P061：相位,7 Hz,3.35,408.834207
子图4：成层 P061：相位,7 Hz,3.4,406.9354119
子图4：成层 P061：相位,7 Hz,3.45,402.7880492
子图4：成层 P061：相位,7 Hz,3.5,398.6827998
子图4：成层 P061：相位,7 Hz,3.55,393.7268996
子图4：成层 P061：相位,7 Hz,3.6,388.5501733
子图4：成层 P061：相位,7 Hz,3.65,383.4912831
子图4：成层 P061：相位,7 Hz,3.7,379.1902291
子图4：成层 P061：相位,7 Hz,3.75,375.9289167
子图4：成层 P061：相位,7 Hz,3.8,372.8353569
子图4：成层 P061：相位,7 Hz,3.85,371.8794311
子图4：成层 P061：相位,7 Hz,3.9,371.006468
子图4：成层 P061：相位,7 Hz,3.95,370.9664484
子图4：成层 P061：相位,7 Hz,4,371.9126218
子图4：成层 P061：相位,9 Hz,-4,-1.767906738
子图4：成层 P061：相位,9 Hz,-3.95,0.8155359382
子图4：成层 P061：相位,9 Hz,-3.9,2.926730039
子图4：成层 P061：相位,9 Hz,-3.85,4.744248028
子图4：成层 P061：相位,9 Hz,-3.8,5.68797309
子图4：成层 P061：相位,9 Hz,-3.75,6.104839982
子图4：成层 P061：相位,9 Hz,-3.7,5.534483315
子图4：成层 P061：相位,9 Hz,-3.65,4.31717936
子图4：成层 P061：相位,9 Hz,-3.6,3.509088874
子图4：成层 P061：相位,9 Hz,-3.55,1.836396624
子图4：成层 P061：相位,9 Hz,-3.5,0.97424392
子图4：成层 P061：相位,9 Hz,-3.45,-0.09421920787
子图4：成层 P061：相位,9 Hz,-3.4,-1.228053158
子图4：成层 P061：相位,9 Hz,-3.35,-3.245464665
子图4：成层 P061：相位,9 Hz,-3.3,-5.858172684
子图4：成层 P061：相位,9 Hz,-3.25,-9.303215515
子图4：成层 P061：相位,9 Hz,-3.2,-12.94026713
子图4：成层 P061：相位,9 Hz,-3.15,-16.13669961
子图4：成层 P061：相位,9 Hz,-3.1,-17.88392495
子图4：成层 P061：相位,9 Hz,-3.05,-17.97905645
子图4：成层 P061：相位,9 Hz,-3,-17.24862866
子图4：成层 P061：相位,9 Hz,-2.95,-14.54875327
子图4：成层 P061：相位,9 Hz,-2.9,-11.72691983
子图4：成层 P061：相位,9 Hz,-2.85,-8.389767349
子图4：成层 P061：相位,9 Hz,-2.8,-5.595735825
子图4：成层 P061：相位,9 Hz,-2.75,-2.964260086
子图4：成层 P061：相位,9 Hz,-2.7,-1.846068805
子图4：成层 P061：相位,9 Hz,-2.65,-1.988637537
子图4：成层 P061：相位,9 Hz,-2.6,-3.503269139
子图4：成层 P061：相位,9 Hz,-2.55,-5.933047272
子图4：成层 P061：相位,9 Hz,-2.5,-8.370318498
子图4：成层 P061：相位,9 Hz,-2.45,-10.17305693
子图4：成层 P061：相位,9 Hz,-2.4,-9.447100778
子图4：成层 P061：相位,9 Hz,-2.35,-8.885319572
子图4：成层 P061：相位,9 Hz,-2.3,-6.46826902
子图4：成层 P061：相位,9 Hz,-2.25,-4.399767347
子图4：成层 P061：相位,9 Hz,-2.2,-2.25852305
子图4：成层 P061：相位,9 Hz,-2.15,-2.401995198
子图4：成层 P061：相位,9 Hz,-2.1,-3.664260131
子图4：成层 P061：相位,9 Hz,-2.05,-6.548119296
子图4：成层 P061：相位,9 Hz,-2,-11.49718218
子图4：成层 P061：相位,9 Hz,-1.95,-13.69025159
子图4：成层 P061：相位,9 Hz,-1.9,-14.7407892
子图4：成层 P061：相位,9 Hz,-1.85,-13.02320883
子图4：成层 P061：相位,9 Hz,-1.8,-9.575549201
子图4：成层 P061：相位,9 Hz,-1.75,-4.395780794
子图4：成层 P061：相位,9 Hz,-1.7,1.176064756
子图4：成层 P061：相位,9 Hz,-1.65,7.05645441
子图4：成层 P061：相位,9 Hz,-1.6,11.60699399
子图4：成层 P061：相位,9 Hz,-1.55,15.17543239
子图4：成层 P061：相位,9 Hz,-1.5,14.43277497
子图4：成层 P061：相位,9 Hz,-1.45,8.035977887
子图4：成层 P061：相位,9 Hz,-1.4,-3.630182114
子图4：成层 P061：相位,9 Hz,-1.35,-16.2123682
子图4：成层 P061：相位,9 Hz,-1.3,-22.8106521
子图4：成层 P061：相位,9 Hz,-1.25,-24.16624854
子图4：成层 P061：相位,9 Hz,-1.2,-19.73796437
子图4：成层 P061：相位,9 Hz,-1.15,-15.7772899
子图4：成层 P061：相位,9 Hz,-1.1,-9.301652931
子图4：成层 P061：相位,9 Hz,-1.05,-3.325989319
子图4：成层 P061：相位,9 Hz,-1,1.309665449
子图4：成层 P061：相位,9 Hz,-0.95,4.351905859
子图4：成层 P061：相位,9 Hz,-0.9,3.620050998
子图4：成层 P061：相位,9 Hz,-0.85,-1.091678018
子图4：成层 P061：相位,9 Hz,-0.8,-9.326623647
子图4：成层 P061：相位,9 Hz,-0.75,-15.90622025
子图4：成层 P061：相位,9 Hz,-0.7,-18.2689492
子图4：成层 P061：相位,9 Hz,-0.65,-16.28941572
子图4：成层 P061：相位,9 Hz,-0.6,-11.6785826
子图4：成层 P061：相位,9 Hz,-0.55,-4.528819653
子图4：成层 P061：相位,9 Hz,-0.5,3.142869687
子图4：成层 P061：相位,9 Hz,-0.45,11.69030937
子图4：成层 P061：相位,9 Hz,-0.4,18.3425376
子图4：成层 P061：相位,9 Hz,-0.35,25.14380451
子图4：成层 P061：相位,9 Hz,-0.3,24.39196205
子图4：成层 P061：相位,9 Hz,-0.25,3.410056979
子图4：成层 P061：相位,9 Hz,-0.2,-46.04779666
子图4：成层 P061：相位,9 Hz,-0.15,-62.25430243
子图4：成层 P061：相位,9 Hz,-0.1,-64.58713523
子图4：成层 P061：相位,9 Hz,-0.05,-62.13555751
子图4：成层 P061：相位,9 Hz,0,-58.71186431
子图4：成层 P061：相位,9 Hz,0.05,-42.47388847
子图4：成层 P061：相位,9 Hz,0.1,-19.7372956
子图4：成层 P061：相位,9 Hz,0.15,16.11881175
子图4：成层 P061：相位,9 Hz,0.2,69.9343393
子图4：成层 P061：相位,9 Hz,0.25,116.669743
子图4：成层 P061：相位,9 Hz,0.3,146.6241972
子图4：成层 P061：相位,9 Hz,0.35,168.9930038
子图4：成层 P061：相位,9 Hz,0.4,192.2916828
子图4：成层 P061：相位,9 Hz,0.45,218.5886015
子图4：成层 P061：相位,9 Hz,0.5,243.0309566
子图4：成层 P061：相位,9 Hz,0.55,270.6437006
子图4：成层 P061：相位,9 Hz,0.6,305.9627671
子图4：成层 P061：相位,9 Hz,0.65,343.8371976
子图4：成层 P061：相位,9 Hz,0.7,377.1088156
子图4：成层 P061：相位,9 Hz,0.75,403.975422
子图4：成层 P061：相位,9 Hz,0.8,428.0806656
子图4：成层 P061：相位,9 Hz,0.85,449.271593
子图4：成层 P061：相位,9 Hz,0.9,469.3687012
子图4：成层 P061：相位,9 Hz,0.95,495.780093
子图4：成层 P061：相位,9 Hz,1,530.6323222
子图4：成层 P061：相位,9 Hz,1.05,540.8837671
子图4：成层 P061：相位,9 Hz,1.1,540.392973
子图4：成层 P061：相位,9 Hz,1.15,540.247618
子图4：成层 P061：相位,9 Hz,1.2,537.727383
子图4：成层 P061：相位,9 Hz,1.25,537.9602983
子图4：成层 P061：相位,9 Hz,1.3,536.9511231
子图4：成层 P061：相位,9 Hz,1.35,536.3977959
子图4：成层 P061：相位,9 Hz,1.4,539.0511526
子图4：成层 P061：相位,9 Hz,1.45,538.8226167
子图4：成层 P061：相位,9 Hz,1.5,541.2786132
子图4：成层 P061：相位,9 Hz,1.55,542.3560267
子图4：成层 P061：相位,9 Hz,1.6,544.0729303
子图4：成层 P061：相位,9 Hz,1.65,543.0761872
子图4：成层 P061：相位,9 Hz,1.7,542.4609156
子图4：成层 P061：相位,9 Hz,1.75,541.2243048
子图4：成层 P061：相位,9 Hz,1.8,537.5434014
子图4：成层 P061：相位,9 Hz,1.85,536.2554596
子图4：成层 P061：相位,9 Hz,1.9,533.1025175
子图4：成层 P061：相位,9 Hz,1.95,531.238959
子图4：成层 P061：相位,9 Hz,2,529.0162158
子图4：成层 P061：相位,9 Hz,2.05,529.339827
子图4：成层 P061：相位,9 Hz,2.1,529.7145361
子图4：成层 P061：相位,9 Hz,2.15,530.9730155
子图4：成层 P061：相位,9 Hz,2.2,535.3659686
子图4：成层 P061：相位,9 Hz,2.25,537.3576209
子图4：成层 P061：相位,9 Hz,2.3,541.0689577
子图4：成层 P061：相位,9 Hz,2.35,542.9289661
子图4：成层 P061：相位,9 Hz,2.4,545.3250233
子图4：成层 P061：相位,9 Hz,2.45,544.7230522
子图4：成层 P061：相位,9 Hz,2.5,544.9044944
子图4：成层 P061：相位,9 Hz,2.55,544.4981323
子图4：成层 P061：相位,9 Hz,2.6,542.8758868
子图4：成层 P061：相位,9 Hz,2.65,542.2169707
子图4：成层 P061：相位,9 Hz,2.7,540.5678392
子图4：成层 P061：相位,9 Hz,2.75,539.4575646
子图4：成层 P061：相位,9 Hz,2.8,536.8656533
子图4：成层 P061：相位,9 Hz,2.85,536.1042184
子图4：成层 P061：相位,9 Hz,2.9,533.9232942
子图4：成层 P061：相位,9 Hz,2.95,532.0583666
子图4：成层 P061：相位,9 Hz,3,531.1094414
子图4：成层 P061：相位,9 Hz,3.05,529.6275502
子图4：成层 P061：相位,9 Hz,3.1,529.126683
子图4：成层 P061：相位,9 Hz,3.15,528.4134587
子图4：成层 P061：相位,9 Hz,3.2,529.1791395
子图4：成层 P061：相位,9 Hz,3.25,528.5889403
子图4：成层 P061：相位,9 Hz,3.3,529.3214139
子图4：成层 P061：相位,9 Hz,3.35,529.8766997
子图4：成层 P061：相位,9 Hz,3.4,530.5481157
子图4：成层 P061：相位,9 Hz,3.45,531.6390329
子图4：成层 P061：相位,9 Hz,3.5,533.2106989
子图4：成层 P061：相位,9 Hz,3.55,535.6950561
子图4：成层 P061：相位,9 Hz,3.6,537.9285376
子图4：成层 P061：相位,9 Hz,3.65,542.2361523
子图4：成层 P061：相位,9 Hz,3.7,545.9628684
子图4：成层 P061：相位,9 Hz,3.75,550.389483
子图4：成层 P061：相位,9 Hz,3.8,553.4473885
子图4：成层 P061：相位,9 Hz,3.85,557.2949656
子图4：成层 P061：相位,9 Hz,3.9,559.1252979
子图4：成层 P061：相位,9 Hz,3.95,559.9595608
子图4：成层 P061：相位,9 Hz,4,560.4601314
子图4：成层 P061：相位,系列27（竖直参考线）,0,-95.83949856
子图4：成层 P061：相位,系列27（竖直参考线）,0,591.7124947
子图4：成层 P061：相位,系列28（竖直参考线）,1,-95.83949856
子图4：成层 P061：相位,系列28（竖直参考线）,1,591.7124947
